Interaction ID,Interaction Type,Date Received,Date Resolved,Category,Resolution Time (Days),SLA Threshold (Days),Within SLA
1922,Calls,6/7/2021,6/13/2021,Mobile App Issue,6,5,No
8305,Calls,3/2/2021,3/5/2021,Open Account,3,5,No
8112,Calls,9/22/2021,9/23/2021,Fraud Alert,1,5,Yes
7722,Calls,6/11/2023,6/13/2023,Open Account,2,5,No
4014,Calls,8/20/2021,8/22/2021,Open Account,2,5,No
5188,Calls,7/30/2022,8/1/2022,Mobile App Issue,2,5,No
1090,Calls,10/29/2022,10/31/2022,Close Account,2,5,No
3817,Calls,2/6/2021,2/8/2021,Close Account,2,5,No
2997,Calls,3/21/2022,3/22/2022,Close Account,1,5,Yes
8567,Calls,1/31/2023,2/2/2023,General Complaint,2,5,No
9949,Calls,8/2/2021,8/4/2021,Mobile App Issue,2,5,No
1416,Calls,8/16/2023,8/18/2023,Fraud Alert,2,5,No
2277,Calls,2/4/2021,2/7/2021,Open Account,3,5,No
4267,Calls,5/27/2022,5/28/2022,Mobile App Issue,1,5,Yes
7747,Calls,12/6/2022,12/7/2022,Close Account,1,5,Yes
8484,Calls,1/9/2022,1/11/2022,Fraud Alert,2,5,No
6166,Calls,8/20/2023,8/21/2023,Close Account,1,5,Yes
2218,Calls,8/31/2023,9/3/2023,Close Account,3,5,No
8687,Calls,4/27/2023,4/29/2023,Close Account,2,5,No
5276,Calls,11/11/2023,11/14/2023,Close Account,3,5,No
8728,Calls,9/25/2023,9/28/2023,Debit Card Issue,3,5,No
7825,Calls,8/15/2022,8/18/2022,Account Question,3,5,No
8882,Calls,9/8/2022,9/11/2022,Debit Card Issue,3,5,No
8506,Calls,5/29/2023,5/30/2023,General Complaint,1,5,Yes
1272,Calls,5/16/2022,5/19/2022,General Complaint,3,5,No
6267,Calls,6/13/2021,6/14/2021,General Complaint,1,5,Yes
3091,Calls,7/24/2022,7/27/2022,Fraud Alert,3,5,No
3934,Calls,10/4/2023,10/9/2023,Account Question,5,5,No
5906,Calls,11/4/2022,11/5/2022,Open Account,1,5,Yes
9334,Calls,2/19/2022,2/22/2022,General Complaint,3,5,No
5937,Calls,2/13/2021,2/15/2021,Close Account,2,5,No
3732,Calls,12/15/2023,12/21/2023,Mobile App Issue,6,5,No
9394,Calls,2/21/2023,2/22/2023,Mobile App Issue,1,5,Yes
9138,Calls,9/28/2021,9/29/2021,Fraud Alert,1,5,Yes
8605,Calls,9/25/2022,9/26/2022,Debit Card Issue,1,5,Yes
9793,Calls,7/8/2021,7/11/2021,Close Account,3,5,No
3973,Calls,5/15/2021,5/16/2021,Open Account,1,5,Yes
5284,Calls,3/19/2023,3/22/2023,Close Account,3,5,No
9255,Calls,10/21/2021,10/23/2021,Fraud Alert,2,5,No
3814,Calls,2/6/2022,2/7/2022,Open Account,1,5,Yes
7220,Calls,4/15/2023,4/18/2023,Fraud Alert,3,5,No
7205,Calls,8/15/2023,8/17/2023,General Complaint,2,5,No
9866,Calls,5/13/2021,5/15/2021,Fraud Alert,2,5,No
5583,Calls,11/27/2021,11/29/2021,Fraud Alert,2,5,No
7841,Calls,10/7/2022,10/8/2022,Fraud Alert,1,5,Yes
7617,Calls,8/26/2023,8/30/2023,Close Account,4,5,No
9918,Calls,2/13/2021,2/17/2021,Open Account,4,5,No
7970,Calls,7/21/2023,7/24/2023,Close Account,3,5,No
7764,Calls,8/10/2021,8/14/2021,General Complaint,4,5,No
3746,Calls,4/30/2021,5/3/2021,Account Question,3,5,No
4563,Calls,12/5/2022,12/9/2022,Debit Card Issue,4,5,No
5237,Calls,2/10/2022,2/11/2022,Close Account,1,5,Yes
4473,Calls,9/17/2022,9/21/2022,Open Account,4,5,No
8688,Calls,11/21/2022,11/23/2022,Fraud Alert,2,5,No
2401,Calls,8/14/2023,8/20/2023,Fraud Alert,6,5,No
4784,Calls,12/31/2021,1/6/2022,General Complaint,6,5,No
4245,Calls,7/28/2021,7/30/2021,Debit Card Issue,2,5,No
7506,Calls,1/17/2021,1/19/2021,Open Account,2,5,No
5105,Calls,1/5/2023,1/8/2023,Account Question,3,5,No
7080,Calls,3/19/2021,3/20/2021,Account Question,1,5,Yes
2875,Calls,8/4/2023,8/6/2023,Mobile App Issue,2,5,No
9374,Calls,10/22/2022,10/25/2022,General Complaint,3,5,No
4048,Calls,7/10/2021,7/11/2021,Close Account,1,5,Yes
9550,Calls,11/11/2023,11/14/2023,Close Account,3,5,No
2570,Calls,9/30/2023,10/1/2023,Debit Card Issue,1,5,Yes
2418,Calls,7/28/2021,7/30/2021,Close Account,2,5,No
8475,Calls,6/10/2022,6/19/2022,Debit Card Issue,9,5,No
4839,Calls,6/8/2023,6/12/2023,Open Account,4,5,No
8941,Calls,1/25/2021,1/27/2021,Fraud Alert,2,5,No
9147,Calls,10/6/2023,10/8/2023,General Complaint,2,5,No
8254,Calls,6/4/2023,6/6/2023,Debit Card Issue,2,5,No
7285,Calls,3/28/2022,3/30/2022,Close Account,2,5,No
3521,Calls,10/25/2023,10/28/2023,Close Account,3,5,No
9553,Calls,5/12/2021,5/18/2021,Debit Card Issue,6,5,No
8257,Calls,10/28/2021,11/5/2021,Close Account,8,5,No
8373,Calls,11/23/2021,11/26/2021,Fraud Alert,3,5,No
8244,Calls,7/19/2021,7/20/2021,Fraud Alert,1,5,Yes
9354,Calls,3/29/2023,3/30/2023,Close Account,1,5,Yes
5622,Calls,5/5/2022,5/8/2022,Debit Card Issue,3,5,No
6477,Calls,11/12/2022,11/15/2022,General Complaint,3,5,No
1175,Calls,3/26/2023,3/27/2023,General Complaint,1,5,Yes
4841,Calls,8/29/2022,8/31/2022,General Complaint,2,5,No
3584,Calls,6/2/2023,6/5/2023,Close Account,3,5,No
1170,Calls,4/17/2021,4/18/2021,Open Account,1,5,Yes
1774,Calls,1/27/2022,1/28/2022,Mobile App Issue,1,5,Yes
6673,Calls,9/12/2023,9/15/2023,Fraud Alert,3,5,No
6674,Calls,12/4/2023,12/5/2023,Fraud Alert,1,5,Yes
9941,Calls,10/23/2021,10/30/2021,General Complaint,7,5,No
1408,Calls,3/18/2023,3/20/2023,Close Account,2,5,No
1057,Calls,2/17/2021,2/22/2021,Debit Card Issue,5,5,No
5282,Calls,9/29/2021,10/2/2021,Close Account,3,5,No
9094,Calls,9/7/2022,9/12/2022,Close Account,5,5,No
1818,Calls,9/17/2023,9/19/2023,Open Account,2,5,No
5278,Calls,3/2/2022,3/9/2022,Open Account,7,5,No
8644,Calls,5/28/2021,5/30/2021,Close Account,2,5,No
9659,Calls,11/25/2021,11/27/2021,Open Account,2,5,No
8737,Calls,6/11/2023,6/12/2023,General Complaint,1,5,Yes
5184,Calls,6/29/2022,7/4/2022,Fraud Alert,5,5,No
4197,Calls,7/10/2021,7/12/2021,Account Question,2,5,No
2840,Calls,9/29/2021,10/1/2021,Close Account,2,5,No
4666,Calls,3/18/2022,3/19/2022,Account Question,1,5,Yes
8428,Calls,4/16/2022,4/24/2022,Account Question,8,5,No
7133,Calls,12/14/2021,12/16/2021,Debit Card Issue,2,5,No
2894,Calls,5/16/2023,5/20/2023,Account Question,4,5,No
9842,Calls,3/8/2021,3/15/2021,General Complaint,7,5,No
9172,Calls,1/31/2021,2/8/2021,Open Account,8,5,No
7509,Calls,3/12/2022,3/13/2022,Mobile App Issue,1,5,Yes
7605,Calls,10/16/2021,10/22/2021,Open Account,6,5,No
2506,Calls,9/12/2022,9/14/2022,Mobile App Issue,2,5,No
8261,Calls,8/13/2023,8/15/2023,General Complaint,2,5,No
6698,Calls,5/6/2021,5/9/2021,Debit Card Issue,3,5,No
9739,Calls,11/8/2022,11/13/2022,Close Account,5,5,No
2966,Calls,5/19/2022,5/20/2022,Debit Card Issue,1,5,Yes
3828,Calls,11/19/2023,11/21/2023,Debit Card Issue,2,5,No
5610,Calls,3/22/2022,3/23/2022,Mobile App Issue,1,5,Yes
4961,Calls,1/24/2022,1/27/2022,Mobile App Issue,3,5,No
6436,Calls,5/29/2021,6/2/2021,Open Account,4,5,No
8267,Calls,12/25/2022,12/27/2022,Fraud Alert,2,5,No
4158,Calls,8/22/2021,8/24/2021,Close Account,2,5,No
3436,Calls,9/2/2023,9/5/2023,General Complaint,3,5,No
6006,Calls,10/12/2021,10/13/2021,Account Question,1,5,Yes
5406,Calls,5/29/2021,5/30/2021,Open Account,1,5,Yes
8178,Calls,6/16/2022,6/19/2022,General Complaint,3,5,No
5321,Calls,6/8/2022,6/11/2022,General Complaint,3,5,No
9500,Calls,4/13/2022,4/14/2022,General Complaint,1,5,Yes
7768,Calls,3/4/2021,3/5/2021,Open Account,1,5,Yes
5410,Calls,7/18/2022,7/21/2022,General Complaint,3,5,No
7797,Calls,2/25/2023,2/28/2023,Account Question,3,5,No
2304,Calls,10/2/2021,10/4/2021,Open Account,2,5,No
7363,Calls,8/28/2022,9/3/2022,Mobile App Issue,6,5,No
3770,Calls,6/7/2023,6/14/2023,Fraud Alert,7,5,No
4174,Calls,10/14/2023,10/20/2023,Account Question,6,5,No
4324,Calls,2/26/2023,2/28/2023,Fraud Alert,2,5,No
5123,Calls,7/3/2021,7/8/2021,Account Question,5,5,No
2956,Calls,12/12/2021,12/15/2021,Account Question,3,5,No
1374,Calls,4/4/2023,4/7/2023,Open Account,3,5,No
7104,Calls,9/4/2022,9/5/2022,Mobile App Issue,1,5,Yes
9528,Calls,12/17/2022,12/20/2022,Account Question,3,5,No
5210,Calls,11/5/2023,11/8/2023,Account Question,3,5,No
5027,Calls,7/24/2021,7/29/2021,Debit Card Issue,5,5,No
2744,Calls,1/24/2021,1/26/2021,General Complaint,2,5,No
5591,Calls,7/17/2023,7/18/2023,Mobile App Issue,1,5,Yes
5741,Calls,12/17/2022,12/19/2022,Debit Card Issue,2,5,No
3666,Calls,6/3/2022,6/4/2022,Account Question,1,5,Yes
8623,Calls,6/29/2023,7/3/2023,Open Account,4,5,No
7539,Calls,5/30/2021,6/2/2021,General Complaint,3,5,No
3314,Calls,3/18/2022,3/21/2022,Open Account,3,5,No
9089,Calls,12/9/2023,12/11/2023,Mobile App Issue,2,5,No
7655,Calls,7/23/2021,7/26/2021,Fraud Alert,3,5,No
7509,Calls,9/22/2023,9/24/2023,Open Account,2,5,No
2888,Calls,1/31/2021,2/3/2021,General Complaint,3,5,No
9042,Calls,7/10/2021,7/14/2021,Open Account,4,5,No
9244,Calls,6/3/2023,6/5/2023,Close Account,2,5,No
5411,Calls,1/20/2022,1/22/2022,Debit Card Issue,2,5,No
6041,Calls,12/18/2023,12/21/2023,Close Account,3,5,No
7040,Calls,5/2/2022,5/3/2022,Fraud Alert,1,5,Yes
7282,Calls,4/23/2022,4/30/2022,Mobile App Issue,7,5,No
3153,Calls,2/5/2023,2/7/2023,Debit Card Issue,2,5,No
3022,Calls,7/6/2021,7/9/2021,General Complaint,3,5,No
7566,Calls,1/23/2022,1/27/2022,General Complaint,4,5,No
5729,Calls,1/6/2023,1/8/2023,Debit Card Issue,2,5,No
4643,Calls,2/25/2022,2/27/2022,Fraud Alert,2,5,No
2404,Calls,12/22/2021,12/24/2021,General Complaint,2,5,No
3501,Calls,12/14/2021,12/16/2021,Mobile App Issue,2,5,No
4612,Calls,7/11/2021,7/14/2021,Open Account,3,5,No
3197,Calls,8/13/2022,8/15/2022,Mobile App Issue,2,5,No
7281,Calls,5/23/2021,5/24/2021,Close Account,1,5,Yes
3540,Calls,4/29/2021,5/1/2021,Debit Card Issue,2,5,No
3676,Calls,9/9/2021,9/12/2021,Fraud Alert,3,5,No
8920,Calls,7/5/2023,7/7/2023,Open Account,2,5,No
5985,Calls,5/28/2021,5/31/2021,Open Account,3,5,No
2580,Calls,1/30/2023,2/1/2023,Account Question,2,5,No
6702,Calls,12/14/2022,12/17/2022,Debit Card Issue,3,5,No
9547,Calls,9/4/2021,9/6/2021,General Complaint,2,5,No
6814,Calls,5/1/2023,5/2/2023,Debit Card Issue,1,5,Yes
9307,Calls,4/11/2021,4/16/2021,General Complaint,5,5,No
7250,Calls,10/20/2021,10/22/2021,Account Question,2,5,No
7032,Calls,12/8/2021,12/11/2021,Account Question,3,5,No
2469,Calls,2/3/2023,2/9/2023,Mobile App Issue,6,5,No
2941,Calls,2/10/2021,2/12/2021,Close Account,2,5,No
4967,Calls,4/25/2023,4/28/2023,General Complaint,3,5,No
2500,Calls,8/20/2023,8/22/2023,Open Account,2,5,No
1374,Calls,7/17/2021,7/20/2021,General Complaint,3,5,No
9521,Calls,4/9/2023,4/12/2023,Debit Card Issue,3,5,No
4706,Calls,4/10/2023,4/17/2023,Mobile App Issue,7,5,No
3069,Calls,5/25/2023,5/26/2023,Account Question,1,5,Yes
4553,Calls,6/9/2023,6/15/2023,Open Account,6,5,No
8916,Calls,12/16/2023,12/19/2023,Fraud Alert,3,5,No
2945,Calls,9/23/2021,9/27/2021,Fraud Alert,4,5,No
5995,Calls,11/16/2021,11/17/2021,General Complaint,1,5,Yes
9900,Calls,9/30/2022,10/3/2022,Account Question,3,5,No
7035,Calls,5/28/2021,5/31/2021,Mobile App Issue,3,5,No
9659,Calls,10/4/2022,10/7/2022,Account Question,3,5,No
7525,Calls,5/29/2021,6/1/2021,Close Account,3,5,No
6420,Calls,1/22/2021,1/24/2021,General Complaint,2,5,No
1338,Calls,7/23/2023,7/25/2023,Debit Card Issue,2,5,No
1991,Calls,4/22/2022,4/27/2022,Mobile App Issue,5,5,No
1653,Calls,12/13/2023,12/15/2023,Fraud Alert,2,5,No
1564,Calls,5/21/2023,5/24/2023,Mobile App Issue,3,5,No
5071,Calls,9/27/2021,9/29/2021,Open Account,2,5,No
9718,Calls,7/13/2021,7/15/2021,Debit Card Issue,2,5,No
7836,Calls,11/18/2023,11/21/2023,Account Question,3,5,No
4409,Calls,10/23/2023,10/25/2023,Fraud Alert,2,5,No
5416,Calls,1/14/2022,1/16/2022,Debit Card Issue,2,5,No
1978,Calls,10/31/2023,11/2/2023,Account Question,2,5,No
4990,Calls,8/29/2022,8/31/2022,Mobile App Issue,2,5,No
9699,Calls,4/2/2022,4/5/2022,Account Question,3,5,No
1344,Calls,6/4/2022,6/5/2022,Account Question,1,5,Yes
3738,Calls,12/17/2022,12/22/2022,Close Account,5,5,No
6797,Calls,10/26/2022,10/27/2022,Mobile App Issue,1,5,Yes
8101,Calls,1/24/2021,2/1/2021,Mobile App Issue,8,5,No
3117,Calls,6/25/2022,6/26/2022,Close Account,1,5,Yes
3673,Calls,1/17/2023,1/22/2023,Fraud Alert,5,5,No
5615,Calls,3/24/2023,3/26/2023,Debit Card Issue,2,5,No
3909,Calls,8/30/2021,8/31/2021,Close Account,1,5,Yes
1932,Calls,2/3/2023,2/6/2023,Mobile App Issue,3,5,No
1526,Calls,2/20/2021,2/23/2021,Account Question,3,5,No
2906,Calls,10/30/2022,11/1/2022,Open Account,2,5,No
8438,Calls,6/4/2023,6/6/2023,Fraud Alert,2,5,No
2886,Calls,7/15/2022,7/20/2022,General Complaint,5,5,No
1094,Calls,4/30/2022,5/5/2022,Mobile App Issue,5,5,No
9012,Calls,5/2/2023,5/4/2023,Account Question,2,5,No
9581,Calls,9/10/2022,9/11/2022,Debit Card Issue,1,5,Yes
2264,Calls,3/24/2021,3/25/2021,Account Question,1,5,Yes
8045,Calls,9/10/2021,9/11/2021,Close Account,1,5,Yes
7422,Calls,3/9/2021,3/12/2021,Account Question,3,5,No
3975,Calls,11/17/2023,11/19/2023,Debit Card Issue,2,5,No
1274,Calls,4/16/2021,4/19/2021,General Complaint,3,5,No
4347,Calls,6/3/2023,6/5/2023,Debit Card Issue,2,5,No
2434,Calls,4/30/2022,5/3/2022,Close Account,3,5,No
2089,Calls,11/29/2021,12/1/2021,Close Account,2,5,No
8702,Calls,10/7/2023,10/10/2023,Open Account,3,5,No
4917,Calls,2/20/2022,2/22/2022,Close Account,2,5,No
6697,Calls,2/12/2021,2/13/2021,Close Account,1,5,Yes
5123,Calls,5/11/2022,5/16/2022,Fraud Alert,5,5,No
9843,Calls,10/21/2022,10/23/2022,Account Question,2,5,No
7521,Calls,8/16/2021,8/19/2021,Close Account,3,5,No
9382,Calls,11/14/2021,11/15/2021,Account Question,1,5,Yes
2532,Calls,5/8/2021,5/11/2021,Close Account,3,5,No
8119,Calls,8/12/2022,8/13/2022,Account Question,1,5,Yes
4793,Calls,4/21/2023,4/26/2023,Fraud Alert,5,5,No
5959,Calls,5/6/2023,5/12/2023,Close Account,6,5,No
8681,Calls,10/27/2021,10/31/2021,Open Account,4,5,No
2068,Calls,1/11/2023,1/17/2023,Mobile App Issue,6,5,No
7148,Calls,10/18/2021,10/19/2021,Fraud Alert,1,5,Yes
6296,Calls,5/1/2022,5/4/2022,Mobile App Issue,3,5,No
8777,Calls,12/30/2023,1/1/2024,Debit Card Issue,2,5,No
6973,Calls,9/20/2023,9/23/2023,Fraud Alert,3,5,No
2565,Calls,1/7/2023,1/14/2023,General Complaint,7,5,No
4295,Calls,1/9/2023,1/17/2023,Open Account,8,5,No
2315,Calls,8/14/2021,8/17/2021,Mobile App Issue,3,5,No
8671,Calls,7/15/2021,7/16/2021,Open Account,1,5,Yes
6785,Calls,8/14/2023,8/16/2023,Debit Card Issue,2,5,No
1097,Calls,10/29/2021,10/31/2021,Open Account,2,5,No
1480,Calls,9/5/2023,9/6/2023,General Complaint,1,5,Yes
8164,Calls,1/20/2023,1/23/2023,Mobile App Issue,3,5,No
6457,Calls,4/1/2022,4/4/2022,Debit Card Issue,3,5,No
3000,Calls,10/6/2023,10/11/2023,Fraud Alert,5,5,No
2606,Calls,7/17/2022,7/18/2022,Mobile App Issue,1,5,Yes
3000,Calls,12/13/2022,12/15/2022,Close Account,2,5,No
3598,Calls,5/25/2022,5/29/2022,Fraud Alert,4,5,No
1071,Calls,1/8/2022,1/13/2022,Debit Card Issue,5,5,No
4779,Calls,11/11/2022,11/18/2022,Mobile App Issue,7,5,No
8644,Calls,9/30/2022,10/2/2022,Open Account,2,5,No
7726,Calls,10/22/2023,10/23/2023,Debit Card Issue,1,5,Yes
1147,Calls,4/21/2023,4/24/2023,Close Account,3,5,No
4008,Calls,4/10/2021,4/14/2021,Open Account,4,5,No
1977,Calls,8/24/2022,8/27/2022,Mobile App Issue,3,5,No
8331,Calls,1/17/2022,1/20/2022,General Complaint,3,5,No
5871,Calls,9/14/2023,9/17/2023,General Complaint,3,5,No
1266,Calls,6/21/2021,6/23/2021,Open Account,2,5,No
5862,Calls,12/27/2022,12/30/2022,Open Account,3,5,No
5280,Calls,3/12/2023,3/13/2023,Open Account,1,5,Yes
5502,Calls,5/22/2023,5/23/2023,Close Account,1,5,Yes
1430,Calls,12/27/2022,1/4/2023,Debit Card Issue,8,5,No
5552,Calls,6/23/2023,6/26/2023,Fraud Alert,3,5,No
7342,Calls,3/19/2021,3/22/2021,Fraud Alert,3,5,No
7129,Calls,3/31/2021,4/1/2021,Close Account,1,5,Yes
5433,Calls,3/31/2021,4/2/2021,Open Account,2,5,No
5838,Calls,1/12/2023,1/15/2023,Account Question,3,5,No
5998,Calls,2/18/2023,2/21/2023,Fraud Alert,3,5,No
9164,Calls,4/27/2022,4/30/2022,Open Account,3,5,No
4494,Calls,12/10/2022,12/13/2022,Fraud Alert,3,5,No
2455,Calls,4/15/2023,4/18/2023,Account Question,3,5,No
4911,Calls,1/3/2023,1/4/2023,Debit Card Issue,1,5,Yes
5425,Calls,8/27/2021,8/30/2021,Close Account,3,5,No
3133,Calls,12/10/2021,12/13/2021,Mobile App Issue,3,5,No
3941,Calls,9/13/2022,9/14/2022,Open Account,1,5,Yes
4299,Calls,3/13/2021,3/16/2021,Mobile App Issue,3,5,No
5986,Calls,11/23/2022,11/26/2022,Open Account,3,5,No
8212,Calls,5/24/2022,5/25/2022,Close Account,1,5,Yes
5832,Calls,5/28/2021,6/4/2021,Account Question,7,5,No
6273,Calls,6/23/2021,6/24/2021,Account Question,1,5,Yes
3480,Calls,2/26/2022,3/4/2022,Debit Card Issue,6,5,No
3253,Calls,7/16/2021,7/19/2021,Close Account,3,5,No
9981,Calls,10/1/2022,10/2/2022,Debit Card Issue,1,5,Yes
1187,Calls,10/25/2021,10/28/2021,Open Account,3,5,No
7823,Calls,9/25/2023,9/27/2023,Mobile App Issue,2,5,No
9942,Calls,8/22/2021,8/27/2021,Close Account,5,5,No
1551,Calls,6/22/2021,6/25/2021,Fraud Alert,3,5,No
4156,Calls,4/30/2023,5/5/2023,Account Question,5,5,No
4689,Calls,6/15/2021,6/17/2021,Fraud Alert,2,5,No
6203,Calls,9/28/2023,10/1/2023,Account Question,3,5,No
4357,Calls,11/11/2023,11/12/2023,Open Account,1,5,Yes
1917,Calls,6/2/2022,6/3/2022,General Complaint,1,5,Yes
5032,Calls,12/26/2021,12/28/2021,Open Account,2,5,No
7625,Calls,8/29/2022,8/31/2022,Open Account,2,5,No
1475,Calls,8/6/2022,8/7/2022,Mobile App Issue,1,5,Yes
6226,Calls,4/26/2023,4/28/2023,Fraud Alert,2,5,No
9432,Calls,5/19/2023,5/21/2023,Close Account,2,5,No
9557,Calls,10/26/2023,10/29/2023,Fraud Alert,3,5,No
9101,Calls,1/2/2022,1/3/2022,Open Account,1,5,Yes
5355,Calls,10/9/2022,10/11/2022,Open Account,2,5,No
2618,Calls,3/11/2023,3/12/2023,Close Account,1,5,Yes
9458,Calls,6/11/2022,6/13/2022,Account Question,2,5,No
1103,Calls,5/15/2021,5/18/2021,General Complaint,3,5,No
6018,Calls,4/7/2023,4/11/2023,Debit Card Issue,4,5,No
2912,Calls,10/6/2021,10/8/2021,Fraud Alert,2,5,No
6857,Calls,1/21/2021,1/23/2021,Debit Card Issue,2,5,No
1418,Calls,9/18/2023,9/26/2023,Mobile App Issue,8,5,No
1871,Calls,10/24/2022,10/26/2022,Open Account,2,5,No
7424,Calls,11/27/2022,11/28/2022,Account Question,1,5,Yes
6300,Calls,11/8/2023,11/11/2023,General Complaint,3,5,No
9838,Calls,1/24/2021,1/27/2021,General Complaint,3,5,No
9497,Calls,12/24/2023,12/27/2023,Close Account,3,5,No
7535,Calls,12/16/2022,12/18/2022,Close Account,2,5,No
8917,Calls,8/17/2021,8/23/2021,Open Account,6,5,No
9109,Calls,2/23/2022,2/25/2022,Fraud Alert,2,5,No
6427,Calls,2/25/2023,2/28/2023,Mobile App Issue,3,5,No
5920,Calls,7/23/2023,7/26/2023,Open Account,3,5,No
2833,Calls,5/1/2023,5/3/2023,Mobile App Issue,2,5,No
9870,Calls,12/28/2023,12/29/2023,Debit Card Issue,1,5,Yes
6046,Calls,1/29/2021,1/30/2021,Close Account,1,5,Yes
4837,Calls,6/23/2022,6/25/2022,Account Question,2,5,No
2765,Calls,4/24/2021,4/26/2021,Open Account,2,5,No
2643,Calls,5/17/2021,5/20/2021,Fraud Alert,3,5,No
7376,Calls,5/9/2022,5/11/2022,Mobile App Issue,2,5,No
2218,Calls,6/6/2023,6/11/2023,Fraud Alert,5,5,No
9434,Calls,9/10/2022,9/13/2022,Mobile App Issue,3,5,No
8890,Calls,11/12/2022,11/15/2022,Account Question,3,5,No
7473,Calls,11/1/2021,11/7/2021,Debit Card Issue,6,5,No
8541,Calls,7/23/2023,7/26/2023,Close Account,3,5,No
7415,Calls,2/26/2023,2/27/2023,Debit Card Issue,1,5,Yes
8892,Calls,3/17/2022,3/23/2022,Mobile App Issue,6,5,No
6438,Calls,2/6/2021,2/10/2021,Fraud Alert,4,5,No
7931,Calls,2/6/2023,2/11/2023,Fraud Alert,5,5,No
6653,Calls,12/26/2022,12/29/2022,General Complaint,3,5,No
8217,Calls,11/27/2022,11/30/2022,Account Question,3,5,No
3631,Calls,1/9/2021,1/11/2021,Open Account,2,5,No
7270,Calls,1/10/2022,1/13/2022,General Complaint,3,5,No
3956,Calls,3/24/2022,3/26/2022,Account Question,2,5,No
9463,Calls,9/30/2023,10/2/2023,Debit Card Issue,2,5,No
8814,Calls,2/17/2022,2/18/2022,General Complaint,1,5,Yes
6967,Calls,3/22/2023,3/28/2023,General Complaint,6,5,No
8065,Calls,4/27/2021,4/30/2021,General Complaint,3,5,No
1011,Calls,1/14/2021,1/17/2021,Fraud Alert,3,5,No
5797,Calls,7/6/2023,7/9/2023,Close Account,3,5,No
4135,Calls,3/25/2023,3/28/2023,Mobile App Issue,3,5,No
6632,Calls,6/1/2021,6/4/2021,Mobile App Issue,3,5,No
7771,Calls,6/22/2022,6/26/2022,Mobile App Issue,4,5,No
5902,Calls,2/18/2023,2/20/2023,Account Question,2,5,No
6543,Calls,8/22/2021,8/23/2021,Debit Card Issue,1,5,Yes
9586,Calls,1/1/2021,1/2/2021,Account Question,1,5,Yes
6169,Calls,5/10/2022,5/14/2022,Fraud Alert,4,5,No
1692,Calls,6/25/2021,6/28/2021,Open Account,3,5,No
8153,Calls,8/1/2021,8/4/2021,General Complaint,3,5,No
5539,Calls,5/15/2022,5/17/2022,Debit Card Issue,2,5,No
9859,Calls,5/30/2021,6/5/2021,Account Question,6,5,No
9035,Calls,12/10/2022,12/13/2022,Fraud Alert,3,5,No
4015,Calls,1/11/2023,1/14/2023,Open Account,3,5,No
9914,Calls,7/3/2022,7/5/2022,Close Account,2,5,No
2017,Calls,6/2/2021,6/4/2021,Close Account,2,5,No
1036,Calls,12/17/2023,12/20/2023,Close Account,3,5,No
1139,Calls,11/22/2021,11/25/2021,Open Account,3,5,No
5101,Calls,3/28/2021,3/29/2021,Account Question,1,5,Yes
7135,Calls,2/13/2021,2/20/2021,Fraud Alert,7,5,No
7257,Calls,8/1/2023,8/10/2023,Fraud Alert,9,5,No
8717,Calls,5/11/2022,5/13/2022,General Complaint,2,5,No
6657,Calls,6/18/2023,6/24/2023,Mobile App Issue,6,5,No
5068,Calls,4/15/2023,4/18/2023,General Complaint,3,5,No
2057,Calls,6/3/2022,6/5/2022,Fraud Alert,2,5,No
7073,Calls,9/23/2021,9/25/2021,Close Account,2,5,No
8012,Calls,3/25/2023,3/26/2023,Open Account,1,5,Yes
2131,Calls,8/1/2021,8/3/2021,Fraud Alert,2,5,No
2191,Calls,6/23/2021,6/28/2021,Account Question,5,5,No
7250,Calls,10/23/2021,10/25/2021,Debit Card Issue,2,5,No
5877,Calls,9/18/2023,9/20/2023,Debit Card Issue,2,5,No
4767,Calls,9/11/2021,9/13/2021,Debit Card Issue,2,5,No
4497,Calls,1/19/2021,1/22/2021,Close Account,3,5,No
2800,Calls,6/26/2022,6/29/2022,Account Question,3,5,No
8208,Calls,9/25/2023,9/30/2023,Fraud Alert,5,5,No
2327,Calls,12/16/2021,12/21/2021,Open Account,5,5,No
6762,Calls,5/24/2021,5/30/2021,Fraud Alert,6,5,No
1171,Calls,12/27/2023,12/31/2023,Open Account,4,5,No
4141,Calls,11/24/2023,11/26/2023,Debit Card Issue,2,5,No
3452,Calls,12/3/2021,12/4/2021,Open Account,1,5,Yes
2536,Calls,6/6/2023,6/7/2023,Open Account,1,5,Yes
7700,Calls,9/12/2022,9/13/2022,Account Question,1,5,Yes
5462,Calls,2/17/2022,2/24/2022,Account Question,7,5,No
8618,Calls,10/2/2021,10/5/2021,Debit Card Issue,3,5,No
2316,Calls,11/18/2023,11/20/2023,Close Account,2,5,No
6272,Calls,2/7/2022,2/14/2022,Close Account,7,5,No
3651,Calls,9/10/2022,9/13/2022,General Complaint,3,5,No
3903,Calls,12/25/2023,12/27/2023,Account Question,2,5,No
4156,Calls,3/4/2021,3/5/2021,Close Account,1,5,Yes
7853,Calls,1/17/2021,1/22/2021,Fraud Alert,5,5,No
2781,Calls,2/24/2021,3/1/2021,Close Account,5,5,No
2988,Calls,1/21/2022,1/22/2022,Debit Card Issue,1,5,Yes
4102,Calls,4/4/2022,4/7/2022,Mobile App Issue,3,5,No
2271,Calls,12/27/2023,12/28/2023,Account Question,1,5,Yes
